join_date,customer_key,first_name,last_name,gender,age,age_group,total_spend,total_orders,last_purchase_date,customer_status
2011-09-23,540,Justin,Washington,Male,43,30-44,5997,2,2013-03-25,Active
2011-12-21,550,Crystal,Liang,Female,34,30-44,7024,3,2013-12-12,Active
2012-01-20,551,Deb,Torres,Female,34,30-44,5241,3,2013-03-16,Active
2013-05-08,556,Alexandria,Henderson,Female,76,60+,35,1,2013-05-08,One-Time Buyer
2013-08-08,558,Felicia,Ramos,Female,41,30-44,21,1,2013-08-08,One-Time Buyer
2013-01-28,567,April,Shan,Female,40,30-44,966,24,2013-12-05,Active
2011-09-04,900,Brenda,Perez,Female,37,30-44,8189,3,2013-07-08,Active
2011-09-10,907,Gabriella,Sanders,Female,41,30-44,8151,3,2013-07-12,Active
2011-09-28,908,Sarah,Garcia,Female,40,30-44,8135,3,2013-07-20,Active
2011-09-19,909,Rafael,Tang,Male,41,30-44,8079,3,2013-08-23,Active
2011-10-26,925,Ian,Long,Male,28,Under 30,5897,2,2013-06-19,Active
2013-05-04,927,Eduardo,Foster,Male,30,30-44,48,2,2013-06-18,Active
2011-10-15,943,George,Gonzalez,Male,59,45-59,4827,3,2013-12-19,Active
2013-08-20,952,Lacey,Huang,Female,55,45-59,63,3,2013-11-12,Active
2012-03-25,1217,Gerald,Rodriguez,Male,46,45-59,6955,3,2013-12-17,Active
2011-03-23,1218,Kyle,Roberts,Male,47,45-59,5873,2,2013-07-07,Active
2013-11-15,1225,Tristan,Henderson,Male,72,60+,85,1,2013-11-15,One-Time Buyer
2012-05-19,1226,Kathleen,Ortega,Female,49,45-59,4381,2,2013-05-15,Active
2013-04-29,1228,Kelsey,Raje,Female,50,45-59,44,1,2013-04-29,One-Time Buyer
2013-04-26,1235,Clarence,Zeng,Male,54,45-59,35,1,2013-04-26,One-Time Buyer
2011-12-16,1242,Kristine,Sandberg,Female,28,Under 30,3989,2,2013-06-20,Active
2013-02-16,1245,Amy,Huang,Female,27,Under 30,115,2,2013-05-17,Active
2013-03-03,1260,Cindy,Madan,Female,41,30-44,86,2,2013-06-19,Active
2013-10-07,1275,Javier,Torres,Male,37,30-44,35,1,2013-10-07,One-Time Buyer
2012-04-14,1278,Beth,Ortega,Female,39,30-44,5666,3,2013-05-25,Active
2013-09-02,1559,Amanda,Evans,Female,67,60+,15,1,2013-09-02,One-Time Buyer
2012-07-23,1560,Emmanuel,Lopez,Male,67,60+,5634,3,2013-08-18,Active
2012-07-15,1561,Mandy,Gao,Female,68,60+,5637,3,2013-08-17,Active
2011-09-25,1562,Trisha,Lin,Female,66,60+,5888,2,2013-10-13,Active
2013-07-21,1570,Kristin,Rai,Female,66,60+,75,1,2013-07-21,One-Time Buyer
2013-06-27,1593,Amy,Li,Female,46,45-59,52,2,2013-12-07,Active
2012-06-07,2127,Lydia,Suri,Female,44,30-44,6815,3,2013-11-23,Active
2013-06-19,2128,Shane,Fernandez,Male,43,30-44,86,3,2013-10-01,Active
2012-06-29,2129,Colleen,West,Female,38,30-44,6817,3,2013-10-30,Active
2013-02-12,2154,Jack,Hill,Male,28,Under 30,107,1,2013-02-12,Churned One-Time
2012-01-09,2162,Jose,Moore,Male,32,30-44,4524,2,2013-11-20,Active
2013-07-16,2163,Nina,Nath,Female,32,30-44,86,1,2013-07-16,One-Time Buyer
2013-04-15,2180,Adrian,Sanchez,Male,66,60+,190,4,2013-12-13,Active
2013-07-13,2445,Abby,Lopez,Female,46,45-59,57,1,2013-07-13,One-Time Buyer
2012-04-08,2454,Amanda,Howard,Female,47,45-59,4577,2,2013-06-17,Active
2013-06-14,2455,Benjamin,Griffin,Male,47,45-59,2344,1,2013-06-14,One-Time Buyer
2013-05-20,2472,Eric,Bryant,Male,48,45-59,31,1,2013-05-20,One-Time Buyer
2012-04-13,2479,Alexia,Coleman,Female,54,45-59,4898,2,2013-06-04,Active
2013-08-23,2480,Katelyn,Rogers,Female,49,45-59,76,1,2013-08-23,One-Time Buyer
2011-12-07,1251,Andrea,Collins,Female,31,30-44,3965,2,2013-07-10,Active
2011-12-05,1252,Troy,Suri,Male,31,30-44,3925,2,2013-07-19,Active
2011-12-25,1253,Omar,Liu,Male,30,30-44,3939,2,2013-07-25,Active
2013-12-05,1258,Ross,Ruiz,Male,47,45-59,50,1,2013-12-05,One-Time Buyer
2013-02-13,1261,Melinda,Romero,Female,41,30-44,241,2,2013-07-29,Active
2011-04-26,1266,Alan,Guo,Male,49,45-59,5964,2,2013-08-06,Active
2012-06-16,1267,Tiffany,Lin,Female,43,30-44,4401,2,2013-06-10,Active
2013-04-16,1269,Edwin,Shan,Male,50,45-59,50,1,2013-04-16,One-Time Buyer
2013-05-04,1544,Ruben,Alvarez,Male,50,45-59,9,1,2013-05-04,One-Time Buyer
2013-12-21,1545,Bruce,Jordan,Male,50,45-59,9,1,2013-12-21,One-Time Buyer
2013-10-13,1553,Bruce,Torres,Male,69,60+,9,1,2013-10-13,One-Time Buyer
2013-05-31,1567,Omar,Yang,Male,66,60+,148,2,2013-09-25,Active
2013-02-13,1569,Stacey,Ye,Female,66,60+,67,2,2013-03-17,Active
2012-02-10,1585,Brittney,Ma,Female,31,30-44,2633,2,2013-11-16,Active
2013-09-08,1601,Larry,Romero,Male,50,45-59,50,1,2013-09-08,One-Time Buyer
2013-08-29,1602,Randy,Zhang,Male,42,30-44,56,1,2013-08-29,One-Time Buyer
2013-03-26,2138,Jacqueline,Simmons,Female,48,45-59,178,3,2013-06-19,Active
2013-02-02,2139,Teresa,Alonso,Female,48,45-59,84,3,2013-07-29,Active
2013-03-06,2145,Destiny,Stewart,Female,31,30-44,281,4,2013-09-06,Active
2013-11-04,2146,Gilbert,Xu,Male,32,30-44,2337,1,2013-11-04,One-Time Buyer
2012-01-14,2153,Gabrielle,Butler,Female,30,30-44,4583,2,2013-11-09,Active
2013-05-30,2164,Noah,Lopez,Male,32,30-44,31,1,2013-05-30,One-Time Buyer
2012-01-28,2177,Kurt,Chander,Male,40,30-44,4753,2,2013-04-21,Active
2013-03-17,2186,William,Lee,Male,65,60+,150,4,2013-07-21,Active
2012-03-02,2439,Chloe,Griffin,Female,44,30-44,4502,2,2013-06-11,Active
2013-05-18,2440,Arturo,Lin,Male,45,45-59,57,1,2013-05-18,One-Time Buyer
2012-03-30,2453,Kaitlyn,Evans,Female,47,45-59,4800,2,2013-05-31,Active
2012-03-30,2462,Anthony,Jones,Male,73,60+,4477,2,2013-06-15,Active
2012-04-18,2463,Jay,Sara,Male,66,60+,4558,2,2013-12-05,Active
2013-11-13,2464,Tammy,Sara,Female,71,60+,107,1,2013-11-13,One-Time Buyer
2013-06-24,2473,Simon,Pearson,Male,53,45-59,2519,1,2013-06-24,One-Time Buyer
2013-04-17,2497,Lucas,Morris,Male,46,45-59,37,1,2013-04-17,One-Time Buyer
2013-02-24,2498,Deborah,Sharma,Female,47,45-59,40,1,2013-02-24,Churned One-Time
2011-05-08,2779,Roger,Huang,Male,40,30-44,4397,2,2013-01-25,Churned
2013-06-03,2782,Dominique,Patel,Female,41,30-44,110,2,2013-06-18,Active
2011-05-09,2790,Julie,Shan,Female,43,30-44,4397,2,2013-01-07,Churned
2013-12-30,2798,Franklin,Gao,Male,39,30-44,7,1,2013-12-30,One-Time Buyer
2013-08-12,2804,Krystal,Zheng,Female,73,60+,186,1,2013-08-12,One-Time Buyer
2012-02-12,2807,Bryant,Mehta,Male,44,30-44,3075,2,2013-05-28,Active
2013-02-08,3088,Harold,Garcia,Male,71,60+,342,3,2013-07-08,Active
2012-03-12,3089,Alexandra,Lopez,Female,30,30-44,2755,2,2013-05-22,Active
2012-03-10,3090,Kaitlyn,Gray,Female,29,Under 30,1893,2,2013-04-17,Active
2012-04-29,3096,Paige,Griffin,Female,31,30-44,1801,2,2013-04-11,Active
2013-03-17,3100,Rafael,Lin,Male,68,60+,200,3,2013-09-14,Active
2012-04-06,3106,Jackson,Zhang,Male,31,30-44,1784,2,2013-04-11,Active
2013-05-07,3114,Natalie,Lopez,Female,36,30-44,22,1,2013-05-07,One-Time Buyer
2012-05-06,3116,Samantha,Gonzales,Female,30,30-44,3297,2,2013-06-09,Active
2012-08-03,3131,Rebekah,Serrano,Female,29,Under 30,3814,2,2013-04-28,Active
2012-08-08,3132,Javier,Navarro,Male,29,Under 30,3807,2,2013-03-30,Active
2011-06-27,3138,Joy,Ruiz,Female,64,60+,4397,2,2013-06-29,Active
2011-06-06,3141,Meagan,Sai,Female,46,45-59,4397,2,2013-07-03,Active
2013-02-24,3532,Abigail,Garcia,Female,46,45-59,191,2,2013-03-28,Active
2012-03-04,3539,Katherine,Brown,Female,46,45-59,3017,2,2013-09-15,Active
2012-03-28,3556,Jodi,Kumar,Female,65,60+,3021,2,2013-10-18,Active
2013-07-24,3564,Fernando,Carter,Male,38,30-44,40,1,2013-07-24,One-Time Buyer
2011-02-03,3566,Natalie,Hernandez,Female,39,30-44,1503,2,2013-06-23,Active
2013-04-17,3567,Kaylee,Mitchell,Female,36,30-44,402,3,2013-09-29,Active
2011-02-16,3573,Melanie,Foster,Female,37,30-44,3016,2,2013-07-22,Active
2013-09-26,3574,Madison,Wood,Female,33,30-44,40,1,2013-09-26,One-Time Buyer
2011-03-29,3590,Mackenzie,Cook,Female,36,30-44,1468,2,2013-07-15,Active
2013-03-20,3724,Andrew,Smith,Male,33,30-44,88,3,2013-06-20,Active
2013-05-20,3725,Dylan,Robinson,Male,41,30-44,81,2,2013-06-22,Active
2011-09-23,3740,Charles,Gonzalez,Male,53,45-59,1500,2,2013-09-16,Active
2011-09-14,3742,Emma,Cooper,Female,53,45-59,1588,2,2013-09-19,Active
2013-12-07,3765,Xavier,Scott,Male,48,45-59,7,1,2013-12-07,One-Time Buyer
2013-08-26,3766,Kevin,Nelson,Male,49,45-59,85,2,2013-09-07,Active
2011-09-17,3773,Stacy,Torres,Female,39,30-44,4379,2,2013-10-24,Active
2011-09-01,3775,Max,Ferrier,Male,40,30-44,6434,3,2013-12-07,Active
2013-02-19,3783,Michael,Lewis,Male,40,30-44,67,1,2013-02-19,Churned One-Time
2013-07-04,3785,Victor,Dominguez,Male,40,30-44,156,2,2013-12-05,Active
2011-12-10,3916,Katherine,Howard,Female,39,30-44,1538,2,2013-10-28,Active
2013-07-27,3641,Mackenzie,Adams,Female,40,30-44,812,1,2013-07-27,One-Time Buyer
2013-04-08,3642,Timothy,Turner,Male,35,30-44,120,3,2013-10-16,Active
2013-05-26,3643,Jeffery,Zeng,Male,41,30-44,7,1,2013-05-26,One-Time Buyer
2011-06-20,3650,Grace,Cox,Female,36,30-44,1601,2,2013-08-02,Active
2013-02-21,3656,Kayla,Washington,Female,43,30-44,175,3,2013-05-10,Active
2013-05-23,3982,April,Raji,Female,30,30-44,71,2,2013-05-23,Active
2013-03-10,3983,Kayla,Hughes,Female,29,Under 30,153,2,2013-04-03,Active
2013-01-23,6,Julio,Ruiz,Male,37,30-44,4746,2,2013-05-02,Active
2013-03-16,13,Lauren,Walker,Female,34,30-44,81,2,2013-10-15,Active
2013-04-13,14,Ian,Jenkins,Male,34,30-44,39,1,2013-04-13,One-Time Buyer
2013-01-18,16,Chloe,Young,Female,29,Under 30,2501,1,2013-01-18,Churned One-Time
2012-12-29,21,Jordan,King,Male,29,Under 30,2317,1,2012-12-29,Churned One-Time
2013-02-17,24,Seth,Edwards,Male,29,Under 30,116,1,2013-02-17,Churned One-Time
2011-02-07,39,Diana,Hernandez,Female,60,60+,6437,3,2013-11-12,Active
2011-02-06,47,Christine,Yuan,Female,58,45-59,6616,3,2013-11-12,Active
2013-03-09,50,Carol,Rai,Female,27,Under 30,81,2,2013-10-29,Active
2011-02-03,55,Deanna,Munoz,Female,56,45-59,8223,3,2013-05-30,Active
2011-01-31,56,Gilbert,Raje,Male,56,45-59,8168,3,2013-06-07,Active
2013-01-12,64,Angela,Murphy,Female,33,30-44,2373,1,2013-01-12,Churned One-Time
2013-02-15,648,Randy,Wu,Male,38,30-44,2366,1,2013-02-15,Churned One-Time
2013-04-23,659,Robert,Mitchell,Male,28,Under 30,112,2,2013-07-24,Active
2011-10-17,667,Angel,Baker,Male,32,30-44,5948,2,2013-02-07,Churned
2013-07-04,668,Blake,Moore,Male,41,30-44,91,2,2013-12-19,Active
2013-07-25,673,Chad,Jai,Male,41,30-44,113,2,2013-09-18,Active
2013-01-30,674,Susan,Ye,Female,36,30-44,192,2,2013-03-03,Active
2011-10-25,676,Devin,Martinez,Male,36,30-44,5898,2,2013-02-09,Churned
2011-10-05,684,Greg,Taylor,Male,39,30-44,5897,2,2013-02-07,Churned
2013-07-07,693,Caleb,Gonzales,Male,44,30-44,40,1,2013-07-07,One-Time Buyer
2013-08-07,698,Eduardo,Lee,Male,38,30-44,153,2,2013-10-04,Active
2013-03-31,699,Jackson,Wright,Male,38,30-44,225,4,2013-10-12,Active
2013-02-10,966,Katie,She,Female,51,45-59,118,3,2013-12-01,Active
2013-02-27,974,Caroline,Barnes,Female,34,30-44,89,2,2013-03-10,Active
2011-11-13,991,Joanna,Vazquez,Female,45,45-59,8164,3,2013-08-22,Active
2011-11-01,992,Frederick,Martinez,Male,45,45-59,8128,3,2013-12-19,Active
2011-11-14,1002,Shannon,Yang,Female,32,30-44,8113,3,2013-08-14,Active
2011-12-21,1011,Max,Serrano,Male,51,45-59,8203,3,2013-08-06,Active
2011-10-29,1019,Devin,Henderson,Male,27,Under 30,6012,2,2013-09-24,Active
2012-03-30,1284,Todd,Zeng,Male,33,30-44,5583,3,2013-05-11,Active
2011-05-24,1301,Adriana,Gonzalez,Female,61,60+,13242,5,2013-10-17,Active
2011-05-10,1302,Nichole,Nara,Female,61,60+,13294,5,2013-11-20,Active
2013-03-29,1310,Omar,Raje,Male,53,45-59,101,2,2013-05-14,Active
2013-10-12,1311,Stacy,Munoz,Female,53,45-59,104,2,2013-10-22,Active
2011-06-13,1333,Andres,Nara,Male,59,45-59,10789,4,2013-06-24,Active
2012-02-07,1670,Irving,Schmidt,Male,32,30-44,6791,3,2013-09-19,Active
2012-02-04,1678,Cedric,Liu,Male,33,30-44,6785,3,2013-09-21,Active
2012-02-06,1685,Shaun,Shen,Male,35,30-44,6893,3,2013-10-19,Active
2012-02-28,1687,Trisha,Zhou,Female,35,30-44,6864,3,2013-10-01,Active
2012-04-28,1701,Mindy,Kumar,Female,37,30-44,6860,3,2013-10-24,Active
2012-04-17,1702,Gary,Gutierrez,Male,31,30-44,6868,3,2013-09-30,Active
2012-04-04,1704,Renee,Suarez,Female,37,30-44,6891,3,2013-10-03,Active
2013-02-02,1709,Bonnie,Pal,Female,61,60+,84,2,2013-10-29,Active
2011-12-08,1710,Ian,Rodriguez,Male,67,60+,5933,2,2013-04-24,Active
2012-10-10,1713,Arthur,Romero,Male,34,30-44,4441,2,2013-09-25,Active
2013-06-12,1721,Nicolas,Chande,Male,33,30-44,50,1,2013-06-12,One-Time Buyer
2012-10-08,1736,Donald,Mehta,Male,30,30-44,4404,2,2013-10-05,Active
2012-10-08,1737,Diana,Ruiz,Female,35,30-44,4460,2,2013-10-06,Active
2012-04-23,2002,Clarence,Zhang,Male,38,30-44,6799,3,2013-10-09,Active
2013-02-25,2003,Roger,Cai,Male,40,30-44,295,3,2013-11-20,Active
2012-04-27,2011,Erica,Ye,Female,37,30-44,5716,3,2013-10-12,Active
2012-04-19,2012,Anne,Ortega,Female,43,30-44,6819,3,2013-10-05,Active
2012-04-19,2013,Krystal,Hu,Female,42,30-44,7017,3,2013-10-18,Active
2012-03-30,2019,Brendan,Xie,Male,63,60+,2642,2,2013-11-14,Active
2012-01-12,2020,Destiny,Murphy,Female,29,Under 30,4835,2,2013-10-17,Active
2013-06-27,2027,Colleen,Zheng,Female,49,45-59,156,2,2013-12-06,Active
2013-08-11,2028,Jeremy,Patterson,Male,30,30-44,2319,1,2013-08-11,One-Time Buyer
2013-06-07,2035,Kelsey,Yuan,Female,59,45-59,94,2,2013-09-09,Active
2013-05-05,2053,Jared,Morris,Male,NULL,60+,31,1,2013-05-05,One-Time Buyer
2012-02-02,2320,Charles,Howard,Male,54,45-59,4648,2,2013-05-21,Active
2013-05-09,2323,Elizabeth,Patterson,Female,55,45-59,86,1,2013-05-09,One-Time Buyer
2013-07-20,2328,Isabelle,Russell,Female,69,60+,31,1,2013-07-20,One-Time Buyer
2013-04-02,2331,Maria,Patterson,Female,68,60+,95,3,2013-09-10,Active
2013-06-06,2338,Lauren,Cox,Female,60,60+,181,1,2013-06-06,One-Time Buyer
2013-06-13,2818,Jenny,Huang,Female,29,Under 30,35,1,2013-06-13,One-Time Buyer
2013-01-31,2819,Dawn,Chander,Female,29,Under 30,40,1,2013-01-31,Churned One-Time
2012-03-12,3084,Nathan,Lopez,Male,27,Under 30,2751,2,2013-03-16,Active
2013-05-04,3085,Robert,Lal,Male,28,Under 30,138,4,2013-08-27,Active
2013-04-26,3095,Amanda,Russell,Female,31,30-44,22,1,2013-04-26,One-Time Buyer
2012-08-27,3102,Franklin,Lal,Male,65,60+,3679,3,2013-08-13,Active
2012-08-03,3104,Monique,Blanco,Female,64,60+,3611,3,2013-09-08,Active
2013-04-23,3111,Dakota,Simmons,Male,35,30-44,819,1,2013-04-23,One-Time Buyer
2013-07-31,3112,Michael,Anderson,Male,35,30-44,77,1,2013-07-31,One-Time Buyer
2012-05-22,3117,Brianna,Torres,Female,40,30-44,3317,2,2013-06-21,Active
2013-04-30,3119,Elizabeth,Ross,Female,35,30-44,4741,2,2013-09-18,Active
2012-05-22,3121,Gabrielle,Cooper,Female,41,30-44,3376,2,2013-06-27,Active
2012-08-20,3126,Shane,Gonzalez,Male,30,30-44,3772,2,2013-02-13,Churned
2013-02-27,3127,Andy,Dominguez,Male,29,Under 30,136,2,2013-11-28,Active
2013-04-18,3136,Clayton,Xie,Male,64,60+,87,1,2013-04-18,One-Time Buyer
2013-05-23,3137,Louis,She,Male,65,60+,72,1,2013-05-23,One-Time Buyer
2013-10-29,3143,Damien,Zheng,Male,47,45-59,29,1,2013-10-29,One-Time Buyer
2013-10-25,3145,Lee,Gutierrez,Male,48,45-59,57,1,2013-10-25,One-Time Buyer
2013-11-04,3535,Abby,Rana,Female,47,45-59,37,1,2013-11-04,One-Time Buyer
2013-03-08,3536,Dustin,Anand,Male,41,30-44,123,2,2013-03-17,Active
2013-07-03,3537,Krystal,Wu,Female,47,45-59,69,1,2013-07-03,One-Time Buyer
2013-07-07,3538,Clayton,Cai,Male,72,60+,42,1,2013-07-07,One-Time Buyer
2013-12-20,3552,Michele,Vance,Female,70,60+,112,1,2013-12-20,One-Time Buyer
2013-04-07,3555,Isaac,Mitchell,Male,62,60+,178,2,2013-08-09,Active
2013-04-07,3569,Priscilla,Kumar,Female,31,30-44,55,1,2013-04-07,One-Time Buyer
2013-10-22,3570,Kristopher,Rodriguez,Male,31,30-44,7,1,2013-10-22,One-Time Buyer
2011-02-10,3577,Anna,Price,Female,34,30-44,1476,2,2013-07-11,Active
2013-06-28,3579,Jonathan,Carter,Male,34,30-44,848,1,2013-06-28,One-Time Buyer
2011-03-07,3585,Gabrielle,Mitchell,Female,37,30-44,3040,2,2013-07-18,Active
2013-11-19,3587,Todd,Rowe,Female,40,30-44,234,3,2013-12-20,Active
2013-05-27,3588,Jade,Peterson,Female,40,30-44,7,1,2013-05-27,One-Time Buyer
2011-07-25,3727,Zachary,Yang,Male,42,30-44,1483,2,2013-08-21,Active
2011-07-24,3729,Elizabeth,Henderson,Female,31,30-44,1562,2,2013-08-23,Active
2011-09-11,3739,Ethan,Garcia,Male,54,45-59,1503,2,2013-08-31,Active
2013-07-06,3744,Nathan,Turner,Male,47,45-59,64,1,2013-07-06,One-Time Buyer
2011-08-31,3745,Elijah,Yang,Male,52,45-59,1505,2,2013-09-21,Active
2013-02-03,3762,Morgan,Kelly,Female,44,30-44,40,1,2013-02-03,Churned One-Time
2011-06-18,3772,Heidi,Vance,Female,39,30-44,6689,3,2013-10-17,Active
2013-10-27,3781,Tabitha,Alonso,Female,40,30-44,7,1,2013-10-27,One-Time Buyer
2013-05-31,67,Grace,Butler,Female,34,30-44,81,2,2013-09-19,Active
2013-08-18,68,Caleb,Carter,Male,31,30-44,6,1,2013-08-18,One-Time Buyer
2011-04-17,70,Carolyn,Navarro,Female,47,45-59,8104,3,2013-06-04,Active
2011-04-28,71,Willie,Raji,Male,53,45-59,8165,3,2013-06-26,Active
2011-04-15,78,Leah,Ye,Female,50,45-59,8169,3,2013-06-12,Active
2013-07-02,87,Ryan,Brown,Male,50,45-59,153,2,2013-12-21,Active
2011-04-07,94,Aimee,He,Female,35,30-44,8180,3,2013-06-08,Active
2013-04-07,95,Cedric,Ma,Male,46,45-59,158,2,2013-08-21,Active
2011-04-15,104,Cassie,Chande,Female,32,30-44,8182,3,2013-06-06,Active
2011-05-03,109,Kari,Alvarez,Female,44,30-44,8124,3,2013-06-23,Active
2011-05-10,110,Ruben,Kapoor,Male,33,30-44,8245,3,2013-06-24,Active
2011-05-20,112,Meredith,Gutierrez,Female,46,45-59,8137,3,2013-08-22,Active
2011-05-06,118,April,Deng,Female,47,45-59,8185,3,2013-06-25,Active
2013-04-10,128,Jan,Edwards,Female,32,30-44,44,2,2013-10-01,Active
2013-08-02,385,Tiffany,Wang,Female,42,30-44,49,1,2013-08-02,One-Time Buyer
2013-03-29,393,Willie,Zhao,Male,32,30-44,29,1,2013-03-29,One-Time Buyer
2011-07-04,395,George,McDonald,Male,38,30-44,8162,3,2013-08-02,Active
2012-11-17,410,Jacqueline,Hayes,Female,34,30-44,4444,2,2013-01-28,Churned
2013-03-12,420,Kyle,Scott,Male,63,60+,231,2,2013-06-27,Active
2012-11-01,421,Jordan,Turner,Male,61,60+,11200,7,2013-11-29,Active
2012-12-14,430,Marco,Lopez,Male,55,45-59,10468,6,2013-12-24,Active
2011-06-06,446,Kari,Kim,Female,33,30-44,8098,3,2013-06-28,Active
2011-10-14,778,Miranda,Long,Female,35,30-44,5915,2,2013-06-22,Active
2013-12-29,787,Ian,Murphy,Male,35,30-44,35,1,2013-12-29,One-Time Buyer
2013-10-13,788,Jerry,Nath,Male,35,30-44,110,2,2013-11-05,Active
2013-05-09,789,Destiny,James,Female,36,30-44,255,2,2013-08-20,Active
2013-02-04,794,Xavier,Rogers,Male,33,30-44,102,2,2013-02-10,Churned
2013-07-12,796,Nicole,Thomas,Female,39,30-44,75,2,2013-11-25,Active
2011-10-16,797,Isabel,Jenkins,Female,28,Under 30,5995,2,2013-05-30,Active
2011-10-14,798,Devin,Coleman,Male,33,30-44,5972,2,2013-06-29,Active
2013-05-29,805,Haley,Turner,Female,37,30-44,134,2,2013-08-12,Active
2011-10-20,811,Antonio,Washington,Male,35,30-44,5973,2,2013-06-24,Active
2013-03-13,3925,Cynthia,Sai,Female,34,30-44,40,1,2013-03-13,One-Time Buyer
2012-05-28,3932,Andres,Pal,Male,39,30-44,6981,3,2013-06-28,Active
2011-07-14,3942,Emma,Patterson,Female,41,30-44,6865,3,2013-11-26,Active
2013-07-02,3943,Whitney,Madan,Female,42,30-44,5,1,2013-07-02,One-Time Buyer
2013-04-06,3944,Lindsay,Pal,Female,36,30-44,37,1,2013-04-06,One-Time Buyer
2012-06-14,3949,Damien,Lal,Male,43,30-44,2787,2,2013-06-17,Active
2011-09-26,325,Zachary,Anderson,Male,69,60+,5945,2,2013-02-05,Churned
2013-02-12,331,Ryan,Thompson,Male,68,60+,1109,26,2013-12-14,Active
2013-02-07,332,Samantha,Jenkins,Female,39,30-44,1288,26,2013-12-03,Active
2011-06-07,365,Jennifer,Collins,Female,28,Under 30,4921,3,2013-12-26,Active
2011-06-07,373,Wendy,Romero,Female,30,30-44,4965,3,2013-12-14,Active
2013-04-15,375,Jimmy,Ortega,Male,65,60+,69,1,2013-04-15,One-Time Buyer
2011-06-12,382,Meredith,Raman,Female,43,30-44,8161,3,2013-08-18,Active
2012-12-07,583,Claudia,Ma,Female,39,30-44,4379,2,2013-03-23,Active
2012-12-21,584,Karla,Xu,Female,42,30-44,4381,2,2013-04-08,Active
2013-06-04,590,Ebony,Malhotra,Female,38,30-44,15,1,2013-06-04,One-Time Buyer
2012-12-01,591,Erika,Diaz,Female,33,30-44,4384,2,2013-05-23,Active
2011-01-11,593,Darrell,Raji,Male,29,Under 30,5875,2,2013-05-12,Active
2011-01-18,600,Melody,Diaz,Female,30,30-44,5957,2,2013-06-12,Active
2012-03-08,606,Heidi,Subram,Female,31,30-44,4344,2,2013-02-28,Churned
2012-01-28,610,Eugene,Ye,Male,32,30-44,6872,3,2013-11-23,Active
2012-02-22,616,Dwayne,Navarro,Male,32,30-44,5205,3,2013-04-13,Active
2013-04-08,623,Gabriel,Allen,Male,34,30-44,133,2,2013-06-15,Active
2011-09-21,625,Ryan,Smith,Male,29,Under 30,5898,2,2013-04-24,Active
2011-09-24,626,Zachary,Moore,Male,35,30-44,5913,2,2013-04-23,Active
2013-01-30,633,Alexandra,Jenkins,Female,31,30-44,923,15,2013-12-23,Active
2013-11-09,640,Angelica,Perry,Female,35,30-44,125,1,2013-11-09,One-Time Buyer
2013-03-15,641,Chloe,Wilson,Female,38,30-44,408,5,2013-12-29,Active
2013-05-08,1091,Savannah,Carter,Female,59,45-59,2351,1,2013-05-08,One-Time Buyer
2013-02-05,1092,Eddie,Munoz,Male,54,45-59,84,2,2013-09-02,Active
2013-05-02,1093,Austin,White,Male,60,60+,51,2,2013-06-03,Active
2013-01-29,1099,Grace,Clark,Female,58,45-59,84,2,2013-12-11,Active
2011-11-04,1119,Miguel,Sanchez,Female,46,45-59,6004,2,2013-07-28,Active
2013-11-10,1128,Grace,Davis,Female,51,45-59,35,1,2013-11-10,One-Time Buyer
2011-11-27,1143,Gabriella,Torres,Female,32,30-44,5945,2,2013-03-02,Active
2013-03-30,1434,Antonio,Price,Male,47,45-59,75,1,2013-03-30,One-Time Buyer
2013-03-03,1445,Mackenzie,Phillips,Female,51,45-59,228,3,2013-07-03,Active
2011-12-24,1451,Cody,Cook,Male,49,45-59,5955,2,2013-08-18,Active
2012-07-02,1460,Stefanie,Rodriguez,Female,39,30-44,5618,3,2013-06-16,Active
2013-03-19,1467,Willie,He,Male,41,30-44,59,1,2013-03-19,One-Time Buyer
2012-11-23,1743,Samantha,Martinez,Female,35,30-44,5148,3,2013-06-07,Active
2013-12-09,1752,Priscilla,Xu,Female,37,30-44,84,1,2013-12-09,One-Time Buyer
2013-05-26,1759,Stephanie,Ramirez,Female,78,60+,75,1,2013-05-26,One-Time Buyer
2011-12-22,1763,Jonathan,Smith,Male,49,45-59,5933,2,2013-12-27,Active
2011-12-07,1778,Joseph,Anderson,Male,52,45-59,5900,2,2013-08-05,Active
2013-07-28,1786,Javier,Ortega,Male,46,45-59,2295,1,2013-07-28,One-Time Buyer
2013-11-11,1787,James,Yang,Male,52,45-59,22,1,2013-11-11,One-Time Buyer
2013-05-12,1788,Katelyn,Cook,Female,46,45-59,53,2,2013-09-25,Active
2013-08-26,1795,Megan,Jackson,Female,48,45-59,22,1,2013-08-26,One-Time Buyer
2013-08-20,1801,Lacey,Chen,Female,40,30-44,40,1,2013-08-20,One-Time Buyer
2012-01-01,2060,Keith,Deng,Male,33,30-44,3089,2,2012-12-30,Churned
2012-01-04,2061,Eugene,Zhu,Male,27,Under 30,2808,2,2013-02-08,Churned
2013-09-06,2062,Ethan,Anderson,Male,34,30-44,46,1,2013-09-06,One-Time Buyer
2011-12-29,2063,Eduardo,Williams,Male,33,30-44,4501,2,2013-10-21,Active
2012-01-09,2069,Alexandria,Morris,Female,28,Under 30,2816,2,2013-04-06,Active
